country_code,country_name,indicator_name,indicator_code,year,value,source_url,fetch_ts
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2010,78.5414634146342,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485786
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2009,78.390243902439,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485796
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2008,78.0390243902439,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485807
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2007,77.9878048780488,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485817
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2006,77.6878048780488,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485828
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2005,77.4878048780488,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485838
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2004,77.4878048780488,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485849
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2003,77.0365853658537,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485859
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2002,76.9365853658537,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485870
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2001,76.8365853658537,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485880
USA,United States,LIFE_EXP,SP.DYN.LE00.IN,2000,76.6365853658537,https://api.worldbank.org/v2/country/USA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.485891
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2023,44700.1384177544,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546155
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2022,40988.6396406579,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546218
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2021,43725.0999521245,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546231
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2020,39169.8606000707,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546242
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2019,40408.2848574751,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546252
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2018,41418.1766484844,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546263
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2017,38687.1626407164,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546274
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2016,37024.2157133669,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546289
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2015,36702.4323733379,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546300
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2014,43148.0459288416,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546311
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2013,42669.1795111893,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546324
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2012,40863.5814412333,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546334
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2011,43929.7840873812,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546345
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2010,40694.8211697025,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546355
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2009,41728.0884164132,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546367
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2008,45464.8181385158,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546377
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2007,41486.1907828787,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546388
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2006,36431.5658906555,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546398
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2005,34696.3718316971,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546409
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2004,33644.9282220364,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546419
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2003,29479.5222101175,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546429
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2002,24144.5727019529,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546439
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2001,22331.7948343036,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546450
FRA,France,GDP_PC,NY.GDP.PCAP.CD,2000,22340.5939516217,https://api.worldbank.org/v2/country/FRA/indicator/NY.GDP.PCAP.CD?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.546461
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2023,7.335,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577016
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2022,7.303,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577077
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2021,7.871,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577090
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2020,8.009,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577116
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2019,8.415,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577127
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2018,9.018,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577138
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2017,9.409,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577149
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2016,10.057,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577160
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2015,10.354,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577170
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2014,10.273,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577181
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2013,9.913,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577191
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2012,9.841,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577202
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2011,9.228,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577213
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2010,9.279,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577224
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2009,9.122,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577234
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2008,7.386,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577244
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2007,8.008,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577255
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2006,8.832,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577265
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2005,8.882,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577276
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2004,8.914,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577286
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2003,8.306,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577297
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2002,8.702,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577307
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2001,8.61,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577321
FRA,France,UNEMP,SL.UEM.TOTL.ZS,2000,10.218,https://api.worldbank.org/v2/country/FRA/indicator/SL.UEM.TOTL.ZS?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.577331
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2023,4.8783572650844,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644726
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2022,5.22236748369725,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644787
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2021,1.64233141038393,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644800
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2020,0.476498852725065,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644811
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2019,1.10825492288293,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644821
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2018,1.85081508315492,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644832
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2017,1.03228275064681,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644843
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2016,0.183334861123764,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644853
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2015,0.0375143805125181,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644863
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2014,0.507758822937989,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644874
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2013,0.863715497861804,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644885
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2012,1.95419531613509,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644906
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2011,2.11159795175,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644917
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2010,1.53112270420918,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644928
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2009,0.0876204781574653,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644937
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2008,2.81286194914785,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644948
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2007,1.48799805953859,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644958
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2006,1.67512449608726,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644969
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2005,1.74586936380487,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644982
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2004,2.14208964640238,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.644992
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2003,2.09847219146919,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.645002
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2002,1.92341228727063,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.645012
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2001,1.63478079549599,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.645023
FRA,France,INFLATION,FP.CPI.TOTL.ZG,2000,1.67595988720928,https://api.worldbank.org/v2/country/FRA/indicator/FP.CPI.TOTL.ZG?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.645033
FRA,France,POPULATION,SP.POP.TOTL,2023,68372286.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670123
FRA,France,POPULATION,SP.POP.TOTL,2022,68184457.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670183
FRA,France,POPULATION,SP.POP.TOTL,2021,67842811.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670196
FRA,France,POPULATION,SP.POP.TOTL,2020,67601110.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670207
FRA,France,POPULATION,SP.POP.TOTL,2019,67382061.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670217
FRA,France,POPULATION,SP.POP.TOTL,2018,67158348.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670227
FRA,France,POPULATION,SP.POP.TOTL,2017,66918020.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670238
FRA,France,POPULATION,SP.POP.TOTL,2016,66724104.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670248
FRA,France,POPULATION,SP.POP.TOTL,2015,66548272.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670258
FRA,France,POPULATION,SP.POP.TOTL,2014,66312067.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670268
FRA,France,POPULATION,SP.POP.TOTL,2013,65997932.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670278
FRA,France,POPULATION,SP.POP.TOTL,2012,65657659.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670289
FRA,France,POPULATION,SP.POP.TOTL,2011,65340830.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670299
FRA,France,POPULATION,SP.POP.TOTL,2010,65026211.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670315
FRA,France,POPULATION,SP.POP.TOTL,2009,64706436.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670325
FRA,France,POPULATION,SP.POP.TOTL,2008,64375116.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670335
FRA,France,POPULATION,SP.POP.TOTL,2007,64016890.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670346
FRA,France,POPULATION,SP.POP.TOTL,2006,63622342.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670356
FRA,France,POPULATION,SP.POP.TOTL,2005,63180854.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670366
FRA,France,POPULATION,SP.POP.TOTL,2004,62707588.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670376
FRA,France,POPULATION,SP.POP.TOTL,2003,62249855.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670386
FRA,France,POPULATION,SP.POP.TOTL,2002,61812142.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670396
FRA,France,POPULATION,SP.POP.TOTL,2001,61364377.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670406
FRA,France,POPULATION,SP.POP.TOTL,2000,60918661.0,https://api.worldbank.org/v2/country/FRA/indicator/SP.POP.TOTL?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.670416
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2023,82.8317073170732,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756480
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2022,82.1292682926829,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756544
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2021,82.3243902439024,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756557
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2020,82.1756097560976,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756585
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2019,82.8268292682927,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756595
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2018,82.6756097560976,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756607
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2017,82.5756097560976,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756618
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2016,82.5731707317073,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756628
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2015,82.3219512195122,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756638
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2014,82.719512195122,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756654
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2013,82.219512195122,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756665
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2012,81.9682926829268,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756675
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2011,82.1146341463415,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756686
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2010,81.6634146341463,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756697
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2009,81.4146341463415,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756710
FRA,France,LIFE_EXP,SP.DYN.LE00.IN,2008,81.2146341463415,https://api.worldbank.org/v2/country/FRA/indicator/SP.DYN.LE00.IN?format=json&per_page=100&date=2000:2023&page=1,2026-05-21T05:43:17.756720
